Volume Name;LUN UID;Capacity (GiB);Storage Pool ID;Storage Pool Name;Storage System name;Storage Tier;Host Mappings
SL_SRV000596_DAT6;6005076801810792E00000000000043C;70;8;V3700_3_CDC;SVC_CDC;3;SRV000596
SLM02-GLD04-QUA-NMP-SRV003216;6005076801810792E00000000000094E;6144;5;V3700_2_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
ST_SRV004196_DIA_MSS_DAT22;6005076801810792E000000000000943;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR
GLC01-GLD01-QUA-MSS-DRT01;6005076801810792E0000000000006A4;8192;7;V7000_G1_CDC;SVC_CDC;3;
SLM02-GLD05-QUA-NMP-DAT02;6005076801810792E000000000000094;2048;9;SL_DS3524_3_CDC;SVC_CDC;3;SLM02ESX086:SLM02ESX087
SL_SRV003563_DAT02;6005076801810792E0000000000001FA;70;3;V3700_4_CDC;SVC_CDC;3;SRV003563:SRV003562
STM01-GLD01-DIA-MSS-DAT01-G2;6005076801810792E00000000000090D;4096;10;V7000_PRD2_CDC;SVC_CDC;2;
SLM02-BRN04-RUB-NMP-DAT03;6005076801810792E0000000000008E3;4096;6;SL_DS3524_CDC;SVC_CDC;3;SLM02ESX021:SLM02ESX020:SLM02ESX018:SLM02ESX019:SLM02ESX016:SLM02ESX017
ST_SRV002199_DAT03;6005076801810792E000000000000540;100;11;V7000_PRD1_CDC;SVC_CDC;2;SRV001199:SRV002199
ST_SRV004195_DIA_MSS_DAT55;6005076801810792E000000000000635;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
SL_YSLSNIM001-QUA-MAS-DAT11;6005076801810792E000000000000299;50;2;V3700_CDC;SVC_CDC;3;YSLSNIM61
ST_SRV004195_DIA_MSS_DAT17;6005076801810792E000000000000593;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
ST_SRV001170_DAT05;6005076801810792E00000000000054E;1;13;V7000_HP1_CDC;SVC_CDC;2;SRV001170:SRV001270
ST_SRV004061_Dat68;6005076801810792E0000000000008E9;20;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
ST_SRV004196_DIA_MSS_DAT13;6005076801810792E00000000000093A;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR
STM02-GLD01-SAP-MSP-DAT01;6005076801810792E000000000000478;6144;10;V7000_PRD2_CDC;SVC_CDC;2;STM02ESX058:STM02ESX056:STM02ESX082:STM02ESX057:STM02ESX060:STM02ESX059
SL_SRV004901_DAT02;6005076801810792E0000000000003B5;400;3;V3700_4_CDC;SVC_CDC;3;SRV004901
ST_SRV004196_DIA_MSS_DAT19;6005076801810792E000000000000940;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR
SL_SRV006893_DAT02;6005076801810792E00000000000077D;1;11;V7000_PRD1_CDC;SVC_CDC;2;SRV006855:SRV006893
SL_YSLSNIM61-QUA-MAP-DAT04;6005076801810792E0000000000001F7;80;9;SL_DS3524_3_CDC;SVC_CDC;3;YSLSNIM61
SL_SRV003903_DAT01;6005076801810792E00000000000021B;2048;2;V3700_CDC;SVC_CDC;3;SRV003903
ST_SRV004195_DIA_MSS_DAT10;6005076801810792E00000000000058D;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
SL_SRV000628_DAT02;6005076801810792E000000000000376;325;10;V7000_PRD2_CDC;SVC_CDC;2;SRV000628
ST_SRV004061_QUA_NMP_DAT42;6005076801810792E0000000000004BE;100;8;V3700_3_CDC;SVC_CDC;3;SRV004061
SL_SRV000587_DAT07;6005076801810792E0000000000005CC;401;11;V7000_PRD1_CDC;SVC_CDC;2;SRV000587:SRV000586
SL_YSLSNIM001-QUA-MAS-DAT12;6005076801810792E000000000000359;100;2;V3700_CDC;SVC_CDC;3;YSLSNIM61
SL_SRV001217_Boot1;6005076801810792E000000000000181;80;2;V3700_CDC;SVC_CDC;3;SRV001217
ST_SRV004061_DatN50;6005076801810792E0000000000004C6;100;8;V3700_3_CDC;SVC_CDC;3;SRV004061
SL_SRV000606_DAT03;6005076801810792E0000000000005EF;80;13;V7000_HP1_CDC;SVC_CDC;2;SRV000606:SRV000605
SLM01-GLD04-QUA-MSS-DRT02;6005076801810792E0000000000001B1;2048;9;SL_DS3524_3_CDC;SVC_CDC;3;
ST_SRV001170_DAT04;6005076801810792E00000000000054D;91;13;V7000_HP1_CDC;SVC_CDC;2;SRV001170:SRV001270
ST_SRV004195_DIA_MSS_DAT97;6005076801810792E000000000000624;200;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
ST_SRV004061_DAT47;6005076801810792E000000000000396;10;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
STM01-GLD01-SAP-MSS-PDF01;6005076801810792E000000000000477;4096;11;V7000_PRD1_CDC;SVC_CDC;2;
SL-SRV007685-DAT01;6005076801810792E0000000000008F8;80;11;V7000_PRD1_CDC;SVC_CDC;2;SRV007685
ST_SRV002200_DAT02;6005076801810792E000000000000078;60;6;SL_DS3524_CDC;SVC_CDC;3;SRV002200
SL_SRV001342_Dat7;6005076801810792E000000000000337;1024;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV001342
SL_SRV003053_DAT01;6005076801810792E000000000000371;40;10;V7000_PRD2_CDC;SVC_CDC;2;SRV003053
SLM02-GLD05-QUA-NMP-DAT03;6005076801810792E000000000000093;2048;6;SL_DS3524_CDC;SVC_CDC;3;SLM02ESX086:SLM02ESX087
SLM02-BRN04-RUB-NMP-DAT24;6005076801810792E000000000000333;5120;2;V3700_CDC;SVC_CDC;3;SLM02ESX021:SLM02ESX020:SLM02ESX018:SLM02ESX019:SLM02ESX016:SLM02ESX017
SLM02-BRN03-RUB-NMP-DAT03;6005076801810792E0000000000005EA;5120;5;V3700_2_CDC;SVC_CDC;3;SLM02ESX055:SLM02ESX073
SL_SRV001342_Dat11;6005076801810792E00000000000046D;500;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV001342
ST_SRV004061_DatN13;6005076801810792E0000000000002AD;100;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
ST_SRV004061_DatN35;6005076801810792E0000000000002C3;10;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
ST_SRV004061_DatN12;6005076801810792E0000000000002AC;100;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
ST_SRV004195_SAP_MSS_DAT79;6005076801810792E0000000000007B0;500;10;V7000_PRD2_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
ST_SRV004061_DatN7;6005076801810792E0000000000002A7;100;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
SL_SRV001342_Dat27;6005076801810792E0000000000007A6;500;3;V3700_4_CDC;SVC_CDC;3;SRV001342
SL_SRV005912_DAT02;6005076801810792E000000000000699;80;8;V3700_3_CDC;SVC_CDC;3;SRV005912
SL_SRV002383_DAT02;6005076801810792E00000000000037F;400;10;V7000_PRD2_CDC;SVC_CDC;2;SRV002383
SL_SRV005366_DAT02;6005076801810792E0000000000004B5;60;6;SL_DS3524_CDC;SVC_CDC;3;SRV005366
SLM02-GLD04-QUA-MSP-DRT07;6005076801810792E0000000000001AE;2048;3;V3700_4_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
SLM02-GLD04-QUA-MSP-DAT03;6005076801810792E00000000000094A;4096;5;V3700_2_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
SL_SRV001342_Dat33;6005076801810792E000000000000965;512;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV001342
SLM02-BRN04-RUB-NMP-DAT12;6005076801810792E0000000000002D8;4096;2;V3700_CDC;SVC_CDC;3;SLM02ESX021:SLM02ESX020:SLM02ESX018:SLM02ESX019:SLM02ESX016:SLM02ESX017
SL_SRV003284_DAT11;6005076801810792E0000000000008D8;2048;8;V3700_3_CDC;SVC_CDC;3;SRV003284
SL_SRV000606_DAT02;6005076801810792E0000000000005EE;160;13;V7000_HP1_CDC;SVC_CDC;2;SRV000606:SRV000605
ST_SRV007251_DAT03;6005076801810792E0000000000007B6;610;6;SL_DS3524_CDC;SVC_CDC;3;SRV007251
SKY02-STR-SAP-NMP-DAT01;6005076801810792E000000000000719;5120;11;V7000_PRD1_CDC;SVC_CDC;2;SKY02ESX021:SKY05ESX022
SL_P85CDCVIOS2_DAT01;6005076801810792E000000000000448;20;9;SL_DS3524_3_CDC;SVC_CDC;3;P85CDCVIOS2
ST_SRV004195_DIA_MSS_DAT101;6005076801810792E000000000000689;500;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
SLM02-GLD06-QUA-NMP-DAT07;6005076801810792E000000000000908;4096;9;SL_DS3524_3_CDC;SVC_CDC;3;SLM02ESX097:SLM02ESX205:SLM02ESX096:SLM02ESX206:SLM02ESX204
SL_SRV001255-QUA-MAS-DAT04;6005076801810792E0000000000001C2;8396.8;7;V7000_G1_CDC;SVC_CDC;3;
SL_SRV005538_DAT01;6005076801810792E00000000000080A;4096;8;V3700_3_CDC;SVC_CDC;3;SRV005538
SL_SRV004238_DAT02;6005076801810792E00000000000027D;80;3;V3700_4_CDC;SVC_CDC;3;SRV004238
ST_SRV004195_DIA_MSS_DAT86;6005076801810792E0000000000005B7;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
SL_SRV000557_DAT02;6005076801810792E00000000000038D;80;10;V7000_PRD2_CDC;SVC_CDC;2;SRV000557
SL_SRV000442_Dat3;6005076801810792E000000000000388;665;10;V7000_PRD2_CDC;SVC_CDC;2;SRV000442
ST_SRV004196_DIA_MSS_DAT05;6005076801810792E000000000000939;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR
SL_SRV005366_DAT01;6005076801810792E0000000000004AF;670;8;V3700_3_CDC;SVC_CDC;3;SRV005366
SLM01-GLD04-QUA-MSS-DRT05;6005076801810792E000000000000553;1024;5;V3700_2_CDC;SVC_CDC;3;
SLM02-VDI-QUA-NMP-DAT02;6005076801810792E000000000000351;5120;9;SL_DS3524_3_CDC;SVC_CDC;3;SLM02ESX157:SLM01ESX110:SLM02ESX093:SLM02ESX151:SLM02ESX141:SLM02ESX142
SL_SRV004146_DAT2;6005076801810792E000000000000261;75;8;V3700_3_CDC;SVC_CDC;3;SRV004146
SL_SRV008276_DAT2;6005076801810792E00000000000095C;512;5;V3700_2_CDC;SVC_CDC;3;SRV008276
SL_SRV003995_DAT07;6005076801810792E000000000000749;150;13;V7000_HP1_CDC;SVC_CDC;2;SRV003994:SRV003995
ST_SRV001170_DAT09;6005076801810792E000000000000552;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV001170:SRV001270
ST_SRV004907_DAT01;6005076801810792E0000000000003AD;50;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004907
ST_SRV004196_DIA_MSS_DAT25;6005076801810792E000000000000946;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR
ST_SRV004196_DIA_MSS_DAT15;6005076801810792E00000000000093C;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR
ST_SRV001116_DAT04;6005076801810792E0000000000006C0;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV001116:SRV001115
SL_SRV000577_Dat09;6005076801810792E000000000000044;35;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV000577
ST_SRV004061_QUA_NMP_DAT03;6005076801810792E0000000000002CB;190;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
ST_SRV004061_DatN59;6005076801810792E0000000000004CF;10;8;V3700_3_CDC;SVC_CDC;3;SRV004061
SL_SRV001342_Dat4;6005076801810792E00000000000018B;1024;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV001342
SL_SRV003995_DAT04;6005076801810792E0000000000006DC;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV003994:SRV003995
SL_SRV003995_DAT06;6005076801810792E000000000000748;1;13;V7000_HP1_CDC;SVC_CDC;2;SRV003994:SRV003995
SL_SRV003582_DAT01;6005076801810792E000000000000516;40;11;V7000_PRD1_CDC;SVC_CDC;2;SRV003582
SLM02-GLD04-QUA-MSP-DRT03;6005076801810792E0000000000001B0;4096;9;SL_DS3524_3_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
SL_SRV004904_DAT02;6005076801810792E0000000000003B7;300;3;V3700_4_CDC;SVC_CDC;3;SRV004904
SLM02-BRN04-RUB-NMP-DAT26;6005076801810792E00000000000079E;7168;5;V3700_2_CDC;SVC_CDC;3;SLM02ESX021:SLM02ESX020:SLM02ESX018:SLM02ESX019:SLM02ESX016:SLM02ESX017
SL_SRV001342_Dat10;6005076801810792E000000000000419;500;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV001342
ST_SRV004061_QUA_NMP_DAT44;6005076801810792E0000000000004C0;100;8;V3700_3_CDC;SVC_CDC;3;SRV004061
SL_SRV000606_DAT35;6005076801810792E00000000000068B;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV000606:SRV000605
ST_SRV004061_DAT40;6005076801810792E00000000000038F;100;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
SL_SRV004904_DAT01;6005076801810792E0000000000003B6;120;3;V3700_4_CDC;SVC_CDC;3;SRV004904
ST_SRV004195_DIA_MSS_DAT09;6005076801810792E00000000000058C;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
ST_SRV004061_QUA_NMP_DAT62;6005076801810792E0000000000004D2;10;8;V3700_3_CDC;SVC_CDC;3;SRV004061
ST_SRV004195_DIA_MSS_DAT95;6005076801810792E000000000000622;200;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
ST_SRV004195_DIA_MSS_DAT16;6005076801810792E000000000000592;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
SL_SRV003284_DAT01;6005076801810792E00000000000009A;2048;2;V3700_CDC;SVC_CDC;3;SRV003284
ST_SRV004061_QUA_NMP_DAT56;6005076801810792E0000000000004CC;10;8;V3700_3_CDC;SVC_CDC;3;SRV004061
SL_SRV000606_DAT34;6005076801810792E00000000000060E;20;13;V7000_HP1_CDC;SVC_CDC;2;SRV000606:SRV000605
SL_SRV001342_Dat26;6005076801810792E00000000000079A;500;3;V3700_4_CDC;SVC_CDC;3;SRV001342
ST_SRV004061_DatN30;6005076801810792E0000000000002BE;10;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
SLM02-GLD04-SAP-MSP-DRT02;6005076801810792E0000000000004A7;6144;11;V7000_PRD1_CDC;SVC_CDC;2;
SL_SRV000606_DAT12;6005076801810792E0000000000005F8;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV000606:SRV000605
ST_SRV004195_DIA_MSS_DAT81;6005076801810792E0000000000005B2;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
SL_SRV003563_DAT03;6005076801810792E0000000000001FB;1;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV003563:SRV003562
ST_SRV004196_DIA_MSS_DAT26;6005076801810792E000000000000947;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR
ST_SRV001107_Dat01;6005076801810792E00000000000004C;70;6;SL_DS3524_CDC;SVC_CDC;3;SRV001107
ST_SRV007252_DAT01;6005076801810792E0000000000007A9;80;6;SL_DS3524_CDC;SVC_CDC;3;SRV007252
SL_SRV000587_DAT04;6005076801810792E0000000000005C9;361;11;V7000_PRD1_CDC;SVC_CDC;2;SRV000587:SRV000586
SL_SRV003284_DAT06;6005076801810792E0000000000000F9;2048;2;V3700_CDC;SVC_CDC;3;SRV003284
ST_SRV006687_DAT03;6005076801810792E00000000000076B;300;8;V3700_3_CDC;SVC_CDC;3;SRV006687
ST_SRV004195_DIA_MSS_DAT20;6005076801810792E000000000000596;200;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
SL_SRV008276_DAT4;6005076801810792E000000000000962;200;5;V3700_2_CDC;SVC_CDC;3;SRV008276
ST_SRV004061_QUA_NMP_DAT02;6005076801810792E00000000000029F;32;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
SL_SRV003418_DAT02;6005076801810792E0000000000000AB;60;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV003418
ST_SRV004195_DIA_MSS_DAT100;6005076801810792E000000000000688;500;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
ST_SRV004061_DatN58;6005076801810792E0000000000004CE;10;8;V3700_3_CDC;SVC_CDC;3;SRV004061
SL_SRV000587_BKPVG01;6005076801810792E000000000000796;170;5;V3700_2_CDC;SVC_CDC;3;SRV000587:SRV000586
SL_SRV008410_Dat03;6005076801810792E00000000000096C;512;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV008410
ST_SRV004196_DIA_MSS_DAT04;6005076801810792E000000000000938;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR
SLM02-GLD06-QUA-NMP-DAT04;6005076801810792E000000000000200;6144;2;V3700_CDC;SVC_CDC;3;SLM02ESX097:SLM02ESX205:SLM02ESX096:SLM02ESX206:SLM02ESX204
SLM02-GLD04-QUA-NMP-DAT01;6005076801810792E000000000000165;2048;8;V3700_3_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
SLM02-GLD03-SAP-MSP-DAT01;6005076801810792E0000000000004F9;1024;11;V7000_PRD1_CDC;SVC_CDC;2;SLM02ESX144:SLM02ESX145:SLM02ESX147:SLM02ESX154:SLM02ESX146:SLM02ESX143:SLM02ESX152:SLM02ESX153
SL_SRV000442_Dat6;6005076801810792E00000000000038A;600;10;V7000_PRD2_CDC;SVC_CDC;2;SRV000442
ST_JDE92PRD-MSS-DAT12;6005076801810792E000000000000768;500;7;V7000_G1_CDC;SVC_CDC;3;JDE_DR
ST_SRV004195_DIA_MSS_DAT18;6005076801810792E000000000000594;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
SL_SRV003903_DAT02;6005076801810792E00000000000021C;2148;2;V3700_CDC;SVC_CDC;3;SRV003903
SL_P85CDCVIOS1_DAT02;6005076801810792E000000000000449;20;9;SL_DS3524_3_CDC;SVC_CDC;3;P85CDCVIOS2:P85CDCVIOS1
SL_SRV002383_DAT01;6005076801810792E00000000000037E;60;10;V7000_PRD2_CDC;SVC_CDC;2;SRV002383
SL_SRV001342_Dat3;6005076801810792E00000000000018A;1024;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV001342
SLM02-GLD04-QUA-MSP-DRT02;6005076801810792E00000000000023B;4096;2;V3700_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
SRV007428_DAT01;6005076801810792E0000000000008DD;100;6;SL_DS3524_CDC;SVC_CDC;3;SRV007428
ST_SRV004195_DIA_MSS_DAT80;6005076801810792E0000000000005B1;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
STM01-HPD01-DIA-MSS-DAT02;6005076801810792E0000000000006F4;4096;13;V7000_HP1_CDC;SVC_CDC;2;
ST_SRV004061_DatN37;6005076801810792E0000000000002C5;10;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
SLM02-BRN04-RUB-NMP-SRV007213;6005076801810792E000000000000933;4096;6;SL_DS3524_CDC;SVC_CDC;3;SLM02ESX021:SLM02ESX020:SLM02ESX018:SLM02ESX019:SLM02ESX017
ST_SRV004061_QUA_NMP_DAT43;6005076801810792E0000000000004BF;100;8;V3700_3_CDC;SVC_CDC;3;SRV004061
SL_SRV000577_Dat08;6005076801810792E000000000000043;50;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV000577
SL_SRV003995_DAT01;6005076801810792E0000000000006D9;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV003995
SL_SRV003585_DAT02;6005076801810792E000000000000707;150;10;V7000_PRD2_CDC;SVC_CDC;2;SRV003585
ST_SRV004061_DAT50;6005076801810792E000000000000399;10;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
ST_SRV007905_DAT03;6005076801810792E000000000000921;1;10;V7000_PRD2_CDC;SVC_CDC;2;SRV007905:SRV007904
ST_SRV002200_DAT01;6005076801810792E000000000000077;30;6;SL_DS3524_CDC;SVC_CDC;3;SRV002200
SL_SRV001342_Dat23;6005076801810792E000000000000771;250;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV001342
ST_SRV007069_DAT02;6005076801810792E000000000000795;50;5;V3700_2_CDC;SVC_CDC;3;SRV007069
SLM02-GLD04-AMB-SCRATCH;6005076801810792E00000000000080B;100;5;V3700_2_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
ST_SRV004061_QUA_NMP_DAT45;6005076801810792E0000000000004C1;100;8;V3700_3_CDC;SVC_CDC;3;SRV004061
SL_SRV001342_Dat22;6005076801810792E000000000000729;500;3;V3700_4_CDC;SVC_CDC;3;SRV001342
SLM02-GLD02-AMB-SCRATCH;6005076801810792E000000000000783;50;8;V3700_3_CDC;SVC_CDC;3;SLM02ESX156
ST_SRV004061_DAT49;6005076801810792E000000000000398;10;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
SL_SRV004416_DAT01;6005076801810792E0000000000002D4;70;2;V3700_CDC;SVC_CDC;3;SRV004416
ST_SRV004061_QUA_NMP_DAT51;6005076801810792E0000000000004C7;100;8;V3700_3_CDC;SVC_CDC;3;SRV004061
ST_SRV002389_DAT1;6005076801810792E00000000000015E;60;6;SL_DS3524_CDC;SVC_CDC;3;SRV002389
SLM02-GLD04-SAP-MSP-DRT04;6005076801810792E0000000000004AA;2048;10;V7000_PRD2_CDC;SVC_CDC;2;
ST_SRV002107_DAT08;6005076801810792E00000000000055A;40;13;V7000_HP1_CDC;SVC_CDC;2;SRV002106:SRV002107
SLM02-GLD06-QUA-NMP-DAT05;6005076801810792E0000000000007B4;4096;5;V3700_2_CDC;SVC_CDC;3;SLM02ESX097:SLM02ESX205:SLM02ESX096:SLM02ESX206:SLM02ESX204
ST_SRV001328_DAT05;6005076801810792E0000000000000CB;60;6;SL_DS3524_CDC;SVC_CDC;3;SRV001328
SL_SRV000606_DAT09;6005076801810792E0000000000005F5;50;13;V7000_HP1_CDC;SVC_CDC;2;SRV000606:SRV000605
SL_SRV004418_DAT01;6005076801810792E0000000000002D6;60;2;V3700_CDC;SVC_CDC;3;SRV004418
SLM02-POCSRM-RUB-NMP-DAT01;6005076801810792E000000000000967;1024;9;SL_DS3524_3_CDC;SVC_CDC;3;SLM02ESX064:SLM02ESX065
ST_SRV004916_DAT02;6005076801810792E000000000000403;60;6;SL_DS3524_CDC;SVC_CDC;3;SRV004916
ST_SRV004061_DatN5;6005076801810792E0000000000002A5;100;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
ST_SRV004061_DAT42;6005076801810792E000000000000391;100;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
ST_SRV004907_DAT02;6005076801810792E0000000000003AE;60;6;SL_DS3524_CDC;SVC_CDC;3;SRV004907
SL_SRV001255-QUA-MAS-DAT05;6005076801810792E0000000000001C3;5632;7;V7000_G1_CDC;SVC_CDC;3;
ST_SRV007905_DAT01;6005076801810792E00000000000091F;80;10;V7000_PRD2_CDC;SVC_CDC;2;SRV007905
ST_SRV001170_DAT06;6005076801810792E00000000000054F;185;13;V7000_HP1_CDC;SVC_CDC;2;SRV001170:SRV001270
SLM02-GLD04-QUA-NMP-DAT06;6005076801810792E000000000000363;3072;8;V3700_3_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
SL_SRV001255-QUA-MAS-DAT09;6005076801810792E00000000000025B;6144;2;V3700_CDC;SVC_CDC;3;
SL_SRV001342_Dat9;6005076801810792E00000000000035F;500;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV001342
SLM02-GLD04-SAP-MSP-DRT05;6005076801810792E00000000000074D;2048;11;V7000_PRD1_CDC;SVC_CDC;2;
ST_JDE92PRD-MSS-DAT05;6005076801810792E000000000000761;500;7;V7000_G1_CDC;SVC_CDC;3;JDE_DR
ST_SRV001170_DAT03;6005076801810792E00000000000054C;91;13;V7000_HP1_CDC;SVC_CDC;2;SRV001170:SRV001270
SKY02-GLD01-DIA-NMP-SRV006619;6005076801810792E00000000000072E;9216;13;V7000_HP1_CDC;SVC_CDC;2;
ST_SRV004195_DIA_MSS_DAT11;6005076801810792E00000000000058E;100;13;V7000_HP1_CDC;SVC_CDC;2;SRV004196_DR:SRV004195_DR
SLM02-GLD04-QUA-NMP-DAT02;6005076801810792E000000000000166;3072;8;V3700_3_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
ST_SRV004061_DAT41;6005076801810792E000000000000390;100;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV004061
SL_SRV003920_DAT04;6005076801810792E000000000000252;30;2;V3700_CDC;SVC_CDC;3;SRV003920
SL_YSLSNIM61-QUA-MAP-DAT06;6005076801810792E00000000000020E;375;2;V3700_CDC;SVC_CDC;3;YSLSNIM61
SLM02-GLD04-QUA-NMP-DAT07;6005076801810792E000000000000338;3072;2;V3700_CDC;SVC_CDC;3;SLM02ESX201:SLM02ESX161:SLM02ESX203:SLM02ESX162:SLM02ESX202:SLM02ESX164:SLM02ESX200:SLM02ESX160:SLM02ESX163
SL_SRV000577_Dat06;6005076801810792E00000000000003D;35;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV000577
SL_SRV002726_DAT02;6005076801810792E00000000000009C;1;9;SL_DS3524_3_CDC;SVC_CDC;3;SLM02HPV005
SL_SRV008410_Dat01;6005076801810792E00000000000096A;512;9;SL_DS3524_3_CDC;SVC_CDC;3;SRV008410
STM01-GLD01-DIA-MSS-DAT04-G2;6005076801810792E000000000000910;4096;10;V7000_PRD2_CDC;SVC_CDC;2;
ST_JDE92PRD-MSS-DAT11;6005076801810792E000000000000767;500;7;V7000_G1_CDC;SVC_CDC;3;JDE_DR
SL_SRV000577_Dat04;6005076801810792E000000000000046;2;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV000577
SL_SRV001342_Dat20;6005076801810792E0000000000006E7;1024;4;SL_CM_DS3512_CDC;SVC_CDC;3;SRV001342
SLM02-GLD02-SAP-NMP-DAT02;6005076801810792E0000000000003FB;2048;10;V7000_PRD2_CDC;SVC_CDC;2;SLM02ESX082
SL_SRV000596_DAT2;6005076801810792E00000000000016E;10;8;V3700_3_CDC;SVC_CDC;3;SRV000596
